country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
CAN,1957,3,interm-ICD-6,4,I026,84,10,5,2,2,3,4,6,9,15,18,28,53,75,96,106,142,189,326,267,534,407,8395,0,8395
CAN,1957,3,interm-ICD-6,4,I027,0,0,0,0,1,1,1,6,18,17,19,26,26,32,30,8,17,0,0,0,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I028,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I029,95,5,1,1,2,0,1,4,1,5,5,9,14,9,36,61,109,197,516,458,693,610,1169,1169,0
CAN,1957,3,interm-ICD-6,4,I030,678,90,38,36,40,52,60,83,118,209,348,697,1154,2169,3804,7001,13400,21430,36163,33394,44432,42575,54198,52605,71360
CAN,1957,3,interm-ICD-6,4,I031,0,1,6,9,24,26,33,50,75,124,168,232,320,351,397,420,503,544,875,801,1097,1017,1559,1559,0
CAN,1957,3,interm-ICD-6,4,I032,0,0,1,0,2,3,7,14,25,46,103,217,376,731,1214,2003,3539,5787,10777,9864,13506,12343,19619,18711,29394
CAN,1957,3,interm-ICD-6,4,I033,14,4,1,3,2,9,36,105,220,650,1334,2341,4205,6946,11128,16831,26315,38507,67957,59068,94508,90036,118028,116515,134327
CAN,1957,3,interm-ICD-6,4,I034,17,3,2,1,6,11,11,12,21,45,57,105,194,312,540,834,1588,2480,4643,4005,6551,6305,7844,7014,16790
CAN,1957,3,interm-ICD-6,4,I035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I036,24,2,1,2,4,4,7,17,17,31,52,72,171,319,515,1027,2302,5204,14107,10473,24959,21973,40665,37033,79784
CAN,1957,3,interm-ICD-6,4,I037,671,70,24,40,29,36,32,19,23,27,50,46,106,163,274,407,624,1210,3272,2288,6209,5627,9270,8572,16790
CAN,1957,3,interm-ICD-6,4,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I039,4779,211,28,29,25,35,24,23,42,57,101,146,228,475,628,1070,2444,4508,11005,8508,18462,15801,32458,32352,33590
CAN,1957,3,interm-ICD-6,4,I040,315,30,8,2,2,2,1,0,2,4,5,3,2,11,17,24,38,68,301,210,577,475,1169,1169,0
CAN,1957,3,interm-ICD-6,4,I041,184,24,4,3,2,10,8,13,19,38,70,144,244,398,564,758,1245,1467,1935,1812,2310,2034,3897,3897,0
CAN,1957,3,interm-ICD-6,4,I042,143,16,8,4,4,4,8,8,8,10,13,34,68,93,148,177,226,469,829,667,1310,1017,2852,1559,16790
CAN,1957,3,interm-ICD-6,4,I043,17,0,1,0,0,3,9,10,16,26,48,75,134,170,228,344,445,454,718,745,636,679,390,390,0
CAN,1957,3,interm-ICD-6,4,I044,36,4,0,3,2,5,12,21,38,78,106,169,206,243,272,320,319,340,459,420,577,610,390,390,0
CAN,1957,3,interm-ICD-6,4,I045,377,30,11,10,16,14,25,33,34,48,106,153,203,306,575,761,1069,1800,2929,2708,3589,3796,2496,2338,4197
CAN,1957,3,interm-ICD-6,4,I046,131,4,1,3,2,3,5,2,3,6,10,13,12,26,47,53,75,250,414,267,854,746,1426,1169,4197
CAN,1957,3,interm-ICD-6,4,I047,33,3,4,7,5,6,4,6,3,6,15,14,39,49,84,140,247,340,401,400,404,339,779,779,0
CAN,1957,3,interm-ICD-6,4,I048,91,19,9,13,30,34,47,51,61,78,139,145,239,424,742,1160,2188,3933,7289,6486,9686,9901,8560,8965,4197
CAN,1957,3,interm-ICD-6,4,I049,0,0,0,0,9,39,48,29,54,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I050,17247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I051,5400,126,33,20,23,17,19,15,13,19,22,25,28,19,17,13,17,15,19,19,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I052,41,162,165,99,332,454,350,261,241,235,255,272,359,346,425,455,596,553,431,496,231,203,390,390,0
CAN,1957,3,interm-ICD-6,4,I053,1259,291,132,121,200,225,205,191,185,211,236,284,298,333,474,597,1305,2536,6692,5097,11459,10110,18556,18329,21000
CAN,1957,3,interm-ICD-6,4,I054,0,0,0,1,20,57,72,97,98,113,158,169,210,187,193,132,168,144,74,76,68,68,0,0,0
CAN,1957,3,interm-ICD-6,4,I055,21,7,2,4,6,15,15,13,18,9,12,17,9,17,4,16,13,8,38,38,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1957,3,interm-ICD-6,4,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,344,1081,5186,3070,11506,9287,23176,20262,54567
CAN,1957,3,interm-ICD-6,4,I058,589,18,3,1,7,6,7,5,10,20,30,34,59,112,157,249,417,576,1322,1033,2197,2037,3121,3121,0
CAN,1958,1,interm-ICD-7,4,I000,36042,1374,691,592,1157,1524,1594,1670,2302,3575,5862,9856,15791,24098,36087,52442,80986,122669,210049,188892,282457,266186,375520,380204,331581
CAN,1958,1,interm-ICD-7,4,I001,53,6,1,0,2,0,0,0,2,2,0,0,0,0,4,5,8,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I002,71,23,6,5,8,12,35,41,52,80,114,145,193,237,401,385,325,407,236,294,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I003,67,1,2,1,0,0,0,0,3,2,0,5,6,18,13,16,24,16,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I004,2209,110,15,7,12,7,14,19,12,22,29,57,80,120,165,209,228,235,522,420,876,1014,0,0,0
CAN,1958,1,interm-ICD-7,4,I005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I006,9,2,1,2,2,0,3,3,3,6,0,15,3,11,17,36,16,31,40,42,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I007,0,0,0,0,0,2,2,2,7,13,21,76,71,113,190,349,406,721,1077,1135,875,845,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I008,0,0,0,0,0,0,0,0,0,4,14,30,92,102,152,266,309,511,572,673,169,169,0,0,0
CAN,1958,1,interm-ICD-7,4,I009,0,0,0,0,0,0,3,6,41,68,155,281,528,809,1333,1856,2416,3212,3166,3657,1459,1521,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I010,0,0,0,2,3,0,5,19,32,68,120,265,436,797,1181,1715,2446,3085,3899,4223,2772,2873,2134,2134,0
CAN,1958,1,interm-ICD-7,4,I011,0,0,0,0,0,0,3,3,8,19,64,138,202,305,379,579,813,887,979,967,1021,1014,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I012,4,2,4,0,2,2,0,2,2,20,35,84,101,241,317,355,544,689,816,757,1021,845,2134,2134,0
CAN,1958,1,interm-ICD-7,4,I013,0,0,0,0,0,0,10,6,24,83,240,475,1005,1327,1735,1548,1697,1332,1012,1093,729,676,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I014,0,2,1,0,0,3,6,5,15,15,19,30,30,29,72,109,146,266,555,462,875,845,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I015,0,0,0,0,0,0,0,0,2,2,0,10,6,22,9,16,49,16,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I018,0,0,0,0,2,0,0,0,0,0,10,34,86,270,576,1402,2316,3462,4569,4372,5253,5577,3201,3201,0
CAN,1958,1,interm-ICD-7,4,I019,0,3,1,1,3,10,10,16,10,15,0,7,15,18,34,52,57,63,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I020,0,0,0,0,0,0,0,2,5,9,19,52,86,168,267,443,721,1003,1073,967,1438,1690,0,0,0
CAN,1958,1,interm-ICD-7,4,I021,4,14,4,2,0,3,2,3,8,4,25,59,80,124,199,235,179,235,202,210,169,169,0,0,0
CAN,1958,1,interm-ICD-7,4,I022,22,51,31,23,31,17,16,32,25,37,46,69,107,172,216,407,505,424,472,505,339,339,0,0,0
CAN,1958,1,interm-ICD-7,4,I023,62,44,45,46,39,44,88,81,123,154,240,307,510,670,813,928,1159,1120,1697,1639,1897,2028,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I024,71,13,5,5,6,9,5,5,2,17,9,30,24,62,144,193,293,595,774,673,1183,1183,0,0,0
CAN,1958,1,interm-ICD-7,4,I025,13,0,2,4,3,10,26,21,29,48,62,82,166,282,467,805,1115,1448,1414,1345,1690,1690,0,0,0
CAN,1958,1,interm-ICD-7,4,I026,115,13,6,2,3,3,3,5,7,9,6,25,44,73,93,64,171,219,294,294,292,169,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I027,0,0,0,0,0,2,11,13,19,35,33,62,59,55,47,52,8,16,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I028,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I029,120,16,5,1,2,3,3,0,2,0,4,7,15,36,36,57,171,360,586,546,719,845,0,0,0
CAN,1958,1,interm-ICD-7,4,I030,757,68,43,32,50,52,70,63,128,163,339,653,1142,2182,4110,7144,12792,21151,33506,30381,44201,41979,56911,60835,20094
CAN,1958,1,interm-ICD-7,4,I031,9,1,4,8,19,24,17,37,54,93,164,194,252,274,352,345,366,518,654,673,585,677,0,0,0
CAN,1958,1,interm-ICD-7,4,I032,0,0,0,0,0,9,10,13,39,50,126,214,380,742,1105,1793,3346,5763,9367,8155,13517,13520,13504,13873,10046
CAN,1958,1,interm-ICD-7,4,I033,4,0,1,1,6,9,55,149,437,1082,2135,4014,6556,10053,14638,20776,30468,43759,75271,67216,102837,96397,139665,139559,140665
CAN,1958,1,interm-ICD-7,4,I034,13,1,1,0,8,7,16,17,32,43,72,123,237,336,637,933,1634,2860,5349,4601,7908,7436,10611,10672,10046
CAN,1958,1,interm-ICD-7,4,I035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I036,4,2,0,2,5,0,5,6,14,30,43,111,196,368,599,1255,2657,5351,14827,12379,23205,20684,37620,38418,30138
CAN,1958,1,interm-ICD-7,4,I037,421,33,5,10,2,3,2,5,7,7,17,7,39,58,76,120,276,642,1626,1429,2301,2366,1929,2134,0
CAN,1958,1,interm-ICD-7,4,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I039,5387,190,23,15,20,22,16,14,46,65,91,111,285,405,749,1330,2642,4929,12035,10112,18615,16637,29924,26687,60294
CAN,1958,1,interm-ICD-7,4,I040,324,25,2,1,0,2,2,0,3,0,6,5,15,4,25,21,24,110,294,168,729,676,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I041,302,17,2,1,3,3,3,13,10,61,81,157,362,587,990,1314,1853,1880,2512,2438,2770,2028,7470,7470,0
CAN,1958,1,interm-ICD-7,4,I042,191,16,10,3,5,2,5,6,5,11,29,34,71,109,199,297,437,689,1171,757,2589,2704,1929,2134,0
CAN,1958,1,interm-ICD-7,4,I043,18,1,0,0,2,7,11,17,25,54,79,113,190,274,398,469,739,1076,1370,1345,1458,1183,3201,3201,0
CAN,1958,1,interm-ICD-7,4,I044,22,1,2,0,2,2,10,32,54,80,134,219,273,332,341,454,362,329,303,378,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I045,507,27,13,12,26,20,21,27,41,39,110,160,234,312,593,790,1264,1690,3431,3173,4314,4056,5789,5336,10046
CAN,1958,1,interm-ICD-7,4,I046,93,5,1,1,5,0,0,3,2,6,4,10,17,22,25,52,81,141,424,420,437,338,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I047,36,3,3,6,8,7,5,2,7,7,19,22,45,59,77,86,114,347,196,254,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I048,124,20,12,12,18,43,43,47,49,80,128,187,255,507,830,1312,2687,5922,10932,9947,14303,14365,13953,13298,20092
CAN,1958,1,interm-ICD-7,4,I049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I050,17888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I051,5340,121,44,25,32,19,21,17,19,35,27,30,30,36,30,21,49,47,42,42,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I052,58,179,196,163,449,681,510,422,412,392,359,372,365,463,449,631,707,831,816,841,730,676,1067,1067,0
CAN,1958,1,interm-ICD-7,4,I053,1346,337,188,174,330,359,359,370,303,334,342,441,442,449,483,652,1285,2115,6136,5615,7917,7106,12558,11752,20115
CAN,1958,1,interm-ICD-7,4,I054,0,0,0,13,42,92,137,105,152,180,236,273,344,332,262,229,309,235,67,42,169,169,0,0,0
CAN,1958,1,interm-ICD-7,4,I055,22,6,5,8,6,22,27,11,19,17,23,17,6,11,13,16,38,16,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,1,interm-ICD-7,4,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,325,1363,4791,3279,9967,7831,22184,23477,10046
CAN,1958,1,interm-ICD-7,4,I058,356,17,5,0,6,12,6,10,12,15,35,45,113,120,242,283,408,551,1208,971,2021,1867,2905,3215,0
CAN,1958,2,interm-ICD-7,4,I000,28062,1143,433,347,489,564,728,1008,1499,2253,3400,5338,8465,13568,21905,35008,61990,95870,183801,158220,253394,231143,363875,357021,442147
CAN,1958,2,interm-ICD-7,4,I001,14,7,1,0,0,2,3,0,2,0,0,0,6,4,0,0,0,27,32,32,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I002,42,24,4,6,16,19,45,47,62,64,55,50,59,103,91,125,127,176,124,97,211,211,0,0,0
CAN,1958,2,interm-ICD-7,4,I003,56,2,1,0,0,0,0,3,0,2,4,3,0,11,17,10,8,14,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I004,1772,120,30,10,6,7,16,16,10,8,18,26,16,66,73,52,127,136,403,323,623,633,570,570,0
CAN,1958,2,interm-ICD-7,4,I005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I006,42,5,1,4,6,5,3,2,5,13,4,3,12,7,4,26,24,41,92,65,570,0,570,570,0
CAN,1958,2,interm-ICD-7,4,I007,0,1,0,0,0,0,0,3,2,8,18,18,31,29,43,88,159,108,213,161,356,422,0,0,0
CAN,1958,2,interm-ICD-7,4,I008,0,0,0,0,0,0,0,2,0,0,13,5,31,40,64,124,120,249,247,226,317,317,0,0,0
CAN,1958,2,interm-ICD-7,4,I009,0,0,0,0,0,0,2,9,22,42,85,114,199,388,489,836,1432,1735,2157,2260,1870,1688,2852,2852,0
CAN,1958,2,interm-ICD-7,4,I010,0,0,0,0,0,2,10,24,50,99,173,302,497,793,1017,1388,1968,3119,3852,3666,4363,4432,3993,3993,0
CAN,1958,2,interm-ICD-7,4,I011,0,1,0,0,0,0,2,6,7,9,33,77,99,219,255,346,550,507,498,581,267,317,0,0,0
CAN,1958,2,interm-ICD-7,4,I012,0,0,0,0,0,2,3,2,10,26,31,69,112,221,399,413,629,746,545,646,267,317,0,0,0
CAN,1958,2,interm-ICD-7,4,I013,0,0,0,0,2,0,2,2,7,27,37,95,97,133,211,258,288,285,284,355,89,106,0,0,0
CAN,1958,2,interm-ICD-7,4,I014,0,1,0,0,2,5,8,5,12,17,11,8,19,4,21,41,80,190,450,258,980,633,2852,2852,0
CAN,1958,2,interm-ICD-7,4,I015,0,0,0,0,0,0,18,55,163,348,466,512,634,766,957,1125,1402,1274,1825,1679,2226,2216,2282,2282,0
CAN,1958,2,interm-ICD-7,4,I016,0,1,0,0,0,7,31,55,100,159,212,283,370,478,583,557,677,840,1138,1195,980,950,1141,1141,0
CAN,1958,2,interm-ICD-7,4,I017,0,0,0,0,3,3,7,30,27,72,120,180,292,383,326,310,374,339,420,484,211,211,0,0,0
CAN,1958,2,interm-ICD-7,4,I018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I019,5,0,0,0,0,0,2,0,2,4,4,18,25,18,39,41,88,163,153,129,570,0,570,570,0
CAN,1958,2,interm-ICD-7,4,I020,0,0,0,0,0,0,0,0,3,6,15,3,44,63,77,160,249,380,567,581,527,422,1048,570,6501
CAN,1958,2,interm-ICD-7,4,I021,5,10,1,0,3,0,3,3,0,6,22,29,44,55,150,129,120,136,49,32,106,106,0,0,0
CAN,1958,2,interm-ICD-7,4,I022,33,55,22,14,34,12,13,13,25,40,37,58,84,96,163,191,247,380,247,258,211,211,0,0,0
CAN,1958,2,interm-ICD-7,4,I023,61,34,19,34,41,33,51,73,75,113,195,313,392,568,635,779,888,969,1469,1453,1514,1266,2852,2852,0
CAN,1958,2,interm-ICD-7,4,I024,61,14,2,5,6,9,8,5,12,6,14,29,40,77,94,227,327,651,618,484,1055,1055,0,0,0
CAN,1958,2,interm-ICD-7,4,I025,5,2,2,3,8,7,13,13,10,29,50,110,261,470,728,932,1560,1566,1409,1485,1161,1161,0,0,0
CAN,1958,2,interm-ICD-7,4,I026,117,10,3,1,2,0,3,9,7,26,11,37,56,77,86,112,231,285,450,517,267,211,570,570,0
CAN,1958,2,interm-ICD-7,4,I027,0,0,0,0,0,0,0,0,3,6,15,11,12,11,0,10,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I028,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I029,98,6,2,3,2,2,2,6,2,6,13,11,22,15,32,88,112,298,850,646,1406,844,4194,3423,13002
CAN,1958,2,interm-ICD-7,4,I030,515,74,28,32,30,45,57,94,88,191,293,626,1144,1751,3578,6527,12748,20620,36315,32626,46351,44281,56633,54191,84511
CAN,1958,2,interm-ICD-7,4,I031,5,1,4,10,10,15,27,44,62,102,153,234,233,287,377,351,446,569,735,678,890,950,570,570,0
CAN,1958,2,interm-ICD-7,4,I032,0,0,0,0,0,2,3,3,27,51,103,190,364,723,1098,2199,4249,6671,10838,9817,13617,13190,15735,17113,0
CAN,1958,2,interm-ICD-7,4,I033,5,1,1,1,6,5,7,33,69,208,438,884,1871,3577,6989,11827,21447,32383,62118,54042,84087,76276,122869,122809,123543
CAN,1958,2,interm-ICD-7,4,I034,19,5,3,5,3,10,7,28,20,21,48,63,140,213,422,728,1490,2297,4830,4183,6589,6120,8916,9127,6501
CAN,1958,2,interm-ICD-7,4,I035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I036,5,1,1,0,3,3,12,6,15,11,28,32,56,140,340,724,1809,4236,13320,9639,23335,19691,41426,39931,58508
CAN,1958,2,interm-ICD-7,4,I037,490,26,3,9,0,9,8,11,7,2,15,24,25,48,69,93,359,515,1818,1356,3075,2110,7867,7986,6501
CAN,1958,2,interm-ICD-7,4,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I039,3992,168,22,15,13,21,17,28,33,15,31,50,103,210,365,810,1960,3856,10415,7928,17183,14413,30937,29092,52007
CAN,1958,2,interm-ICD-7,4,I040,191,19,3,5,5,0,0,3,2,4,0,3,6,11,9,21,8,68,119,32,356,317,570,570,0
CAN,1958,2,interm-ICD-7,4,I041,224,20,2,4,3,19,17,6,27,21,35,64,84,169,240,294,414,637,1232,1130,1514,1161,3423,3423,0
CAN,1958,2,interm-ICD-7,4,I042,154,6,4,2,5,9,5,3,2,4,11,13,22,48,47,67,129,285,803,710,1054,1055,1048,570,6501
CAN,1958,2,interm-ICD-7,4,I043,9,0,0,0,0,2,2,3,8,15,11,16,34,63,39,150,327,411,498,484,534,528,570,570,0
CAN,1958,2,interm-ICD-7,4,I044,23,5,0,1,2,3,8,24,27,51,83,98,127,151,177,196,258,190,346,355,317,317,0,0,0
CAN,1958,2,interm-ICD-7,4,I045,330,31,19,8,19,14,17,33,33,51,88,132,233,330,528,669,1120,1888,3061,2635,4220,4225,4199,3997,6507
CAN,1958,2,interm-ICD-7,4,I046,89,0,1,1,0,2,7,2,8,4,7,13,7,33,30,77,72,108,308,291,356,317,570,570,0
CAN,1958,2,interm-ICD-7,4,I047,37,5,0,4,2,3,2,3,12,8,15,13,31,40,82,195,223,393,614,581,703,633,1048,570,6501
CAN,1958,2,interm-ICD-7,4,I048,51,11,14,21,18,15,36,27,70,64,88,161,177,313,463,745,1317,2128,4956,4209,6987,6648,8672,8293,13002
CAN,1958,2,interm-ICD-7,4,I049,0,0,0,0,19,65,83,67,136,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I050,13307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I051,4800,142,39,26,26,19,17,13,25,11,4,11,6,18,39,26,32,14,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I052,65,102,117,64,129,107,76,84,80,85,126,127,140,129,167,237,183,176,95,97,89,106,0,0,0
CAN,1958,2,interm-ICD-7,4,I053,1063,198,71,54,46,43,33,52,52,44,94,95,121,99,163,460,1116,2430,7102,5576,11252,10559,14693,14841,13010
CAN,1958,2,interm-ICD-7,4,I054,0,0,0,0,8,27,22,43,58,59,53,90,53,85,43,31,24,54,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I055,28,11,6,4,10,10,15,11,13,17,4,8,6,0,9,5,19,27,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,2,interm-ICD-7,4,I057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,255,1030,5565,3584,10952,9461,18352,17113,32504
CAN,1958,2,interm-ICD-7,4,I058,351,24,4,1,2,2,7,3,10,6,11,27,28,34,73,145,200,272,901,648,1587,1059,4209,3435,13049
CAN,1958,3,interm-ICD-7,4,I000,32154,1261,565,472,828,1046,1169,1339,1898,2921,4668,7679,12217,18861,29048,43688,71400,108300,194827,171529,264399,244596,367963,365068,398708
CAN,1958,3,interm-ICD-7,4,I001,34,6,1,0,1,1,2,0,2,1,0,0,3,2,2,3,4,15,18,18,0,0,0,0,0
CAN,1958,3,interm-ICD-7,4,I002,57,24,5,6,12,15,40,44,57,72,85,99,128,170,247,254,225,283,171,183,130,130,0,0,0
CAN,1958,3,interm-ICD-7,4,I003,61,2,2,1,0,0,0,2,2,2,2,4,3,15,15,13,16,15,0,0,0,0,0,0,0
CAN,1958,3,interm-ICD-7,4,I004,1996,115,22,9,9,7,15,17,11,15,23,42,49,93,119,130,177,182,453,365,719,779,372,372,0
CAN,1958,3,interm-ICD-7,4,I005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,1958,3,interm-ICD-7,4,I006,25,4,1,3,4,3,3,2,4,9,2,9,8,9,11,31,20,36,70,55,372,0,372,372,0
CAN,1958,3,interm-ICD-7,4,I007,0,1,0,0,0,1,1,2,4,10,19,48,52,71,117,218,282,392,577,584,553,585,372,372,0
CAN,1958,3,interm-ICD-7,4,I008,0,0,0,0,0,0,0,1,0,2,14,18,62,71,109,195,213,371,385,420,260,260,0,0,0
CAN,1958,3,interm-ICD-7,4,I009,0,0,0,0,0,0,2,8,31,55,121,200,367,599,914,1344,1919,2420,2581,2867,1714,1624,2230,2230,0
CAN,1958,3,interm-ICD-7,4,I010,0,0,0,1,2,1,7,21,41,83,146,283,466,795,1099,1551,2205,3103,3871,3908,3760,3832,3345,3345,0
CAN,1958,3,interm-ICD-7,4,I011,0,1,0,0,0,0,2,5,8,14,49,108,152,262,317,462,680,683,700,749,553,585,372,372,0
CAN,1958,3,interm-ICD-7,4,I012,2,1,2,0,1,2,2,2,6,23,33,76,106,231,358,384,587,719,659,694,553,520,743,743,0
CAN,1958,3,interm-ICD-7,4,I013,0,0,0,0,1,0,6,4,15,55,141,292,562,733,978,900,986,770,590,676,332,325,372,372,0
CAN,1958,3,interm-ICD-7,4,I014,0,2,1,0,1,4,7,5,13,16,15,19,24,16,47,75,113,225,494,347,940,715,2230,2230,0
CAN,1958,3,interm-ICD-7,4,I015,0,0,0,0,0,0,9,28,83,173,227,252,313,392,479,573,732,690,1057,950,1382,1364,1487,1487,0
CAN,1958,3,interm-ICD-7,4,I016,0,1,0,0,0,3,16,28,50,79,103,136,181,238,290,280,342,451,659,676,608,585,743,743,0
CAN,1958,3,interm-ICD-7,4,I017,0,0,0,0,2,2,3,15,13,36,59,87,143,191,162,156,189,182,242,274,130,130,0,0,0
CAN,1958,3,interm-ICD-7,4,I018,0,0,0,0,1,0,0,0,0,0,5,18,44,136,290,698,1147,1606,1922,1899,1991,2144,1115,1115,0
CAN,1958,3,interm-ICD-7,4,I019,2,2,1,1,2,5,6,8,6,9,2,13,20,18,36,47,72,116,87,73,372,0,372,372,0
CAN,1958,3,interm-ICD-7,4,I020,0,0,0,0,0,0,0,1,4,7,17,28,65,115,173,301,483,669,780,749,872,909,679,372,3947
CAN,1958,3,interm-ICD-7,4,I021,5,12,3,1,2,2,2,3,4,5,23,45,62,90,175,182,149,182,114,110,130,130,0,0,0
CAN,1958,3,interm-ICD-7,4,I022,27,53,26,19,32,15,15,22,25,38,42,64,96,134,190,299,375,400,342,366,260,260,0,0,0
CAN,1958,3,interm-ICD-7,4,I023,61,39,32,40,40,39,70,77,99,134,218,310,452,619,724,853,1022,1039,1565,1534,1659,1559,2230,2230,0
CAN,1958,3,interm-ICD-7,4,I024,66,14,4,5,6,9,7,5,7,11,12,29,32,70,119,210,310,625,684,566,1104,1104,0,0,0
CAN,1958,3,interm-ICD-7,4,I025,9,1,2,3,5,9,20,17,19,38,56,96,213,376,597,869,1340,1512,1411,1424,1364,1364,0,0,0
CAN,1958,3,interm-ICD-7,4,I026,116,11,5,2,2,2,3,7,7,18,9,31,50,75,89,88,201,254,384,420,276,195,743,743,0
CAN,1958,3,interm-ICD-7,4,I027,0,0,0,0,0,1,6,6,11,21,24,37,36,33,23,31,4,7,0,0,0,0,0,0,0
CAN,1958,3,interm-ICD-7,4,I028,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
CAN,1958,3,interm-ICD-7,4,I029,109,11,4,2,2,3,2,3,2,3,9,9,18,26,34,73,141,327,739,603,1145,844,2718,2230,7894
